feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
-1.5200388243467773,-1.422447503494198,0.1186877691788113,-1.166404928463818,0.7694136515124468,-0.1922664996503204,0
-0.7506813675100446,1.5262989592227107,-0.7467669966766897,0.534059780063921,-1.6565107657701537,0.1678194664900706,1
0.4684631725457027,0.6928344937815889,2.6062638268762974,4.353883749640971,-3.703462672086611,-0.014141142166596319,0
-2.136266869735736,-1.5226503207236588,0.37254128762055094,-1.1482697460171536,0.6502222890088165,1.2380549065744992,0
-0.2768840618174595,0.1907988960500876,-0.5526901490885208,-0.2732970206598761,-0.26186300985751043,0.6310464902187447,0
3.1521893584373775,3.605203566372203,1.9348487002342,3.7280819074576113,-1.1386295398410025,-0.17750870315385484,0
0.2678924967429469,0.22329028331110767,-0.6297285174630096,0.48370565306314084,-1.253628785871434,0.2116361432211674,1
3.106450753295369,-0.4868864997537483,0.35916266200887526,1.9463941185804894,-1.1653756661274772,1.3409340743972906,1
1.1184601243552326,0.16175772390450405,-1.244205988285576,1.2582663177196967,-2.7176202251596355,-0.08063431900237035,1
0.4923787077561912,3.016809198037343,-2.6013792543749528,1.142014431072247,-3.553548960006965,-0.2349441161593865,1
1.863435787031456,1.3631235558956682,0.7166864319242884,2.038538601515332,-1.08822924818845,2.367522767019229,0
0.8257316129297065,1.2798046071915685,2.5550131112896324,4.161026939158386,-3.088602104656277,0.5278007365350179,0
1.2413139899641403,-0.6739206366329329,-0.194636590803541,1.4328036058749425,-2.021004692091481,-1.4388024488551152,1
2.6569910282036595,0.21396444052786556,1.2931521151499175,2.0762559336421904,-0.4066967734225233,0.6742555383183001,1
0.5666067301137077,-1.1015004417442098,0.3834565998341928,-0.09482843774486203,0.5728108769083242,-1.0797048406796081,1
0.5124207248355515,-0.1718946906333414,-0.49795325905996424,0.37525458192947153,-0.9121900200309262,-1.1342792446066725,1
-0.3108559414783909,-1.6318194170417661,1.5421669598567092,-0.6896033622307133,2.1603478789611112,0.8173652424090384,1
-0.5253503201876488,-1.7712878422342824,-0.264215271953804,-1.1370312078419773,0.7537216688288251,-0.5240908705601203,0
-0.13685631630985995,-1.1368105895958316,-1.1105171775400429,-0.35346205355306326,-1.0361774805261341,-0.38088033607274374,0
-2.061651529328013,-0.7910940220407566,-1.0974671221255012,-0.4115297860382272,-1.8893935640154151,0.8423321415808696,0
-3.6070264292468677,-1.0285735599365917,-0.07670052866232846,-0.8170687728316388,-1.0411457325314901,0.3082560783032261,0
-2.5708225764640478,-1.0327427559829279,0.2955938096427686,-0.261899016118754,-0.9592040090691362,1.1424146033532931,0
0.06899900565660277,1.304703452615898,0.8778198847983681,1.8449078950783013,-1.6039179354997024,-0.21857931509886053,0
3.3510682893198633,2.336326202782447,-0.7995417001912802,2.665148644365543,-2.6571011285476125,-1.838388844535071,1
1.968051975284959,-0.9148909658889968,1.2019513987955097,2.677167979537002,-2.166561760705172,-0.6056158441231958,0
-0.7265397518807639,2.86403987644852,-1.36344418431182,0.22938046037165427,-1.4507659533916537,0.7392495068424759,0
1.8672019385930412,-0.5264885424204349,-2.845677502740638,0.2670412276524545,-2.6517781078342146,-1.081659374998525,0
-2.3736692183149297,-0.7405505932500076,-0.8404442440487383,-0.5063431349992041,-1.6142424574773053,-0.13399436656207156,1
3.6663286129381087,3.4166372884801137,-3.1567449315792264,1.9441139607873916,-3.5913782227752833,0.08080144475740174,1
0.6100380870623923,-1.9494122839336492,0.2145500181806551,-1.6270129093865529,2.636660305994692,1.459315955145912,1
-1.5547623204365377,-1.8869745091973227,-0.37273714375005884,-1.361987459001148,0.39881669533985065,0.8114349995686116,0
1.9790813809109276,-0.5301915711173424,0.5444669375244955,0.5866052839273528,0.5897064873717419,-0.6127101962536746,1
2.226568922642798,0.26946591934627795,-1.0235686460342712,0.7228885775056493,-0.9779107414314959,0.505613883563311,1
2.0492334021142087,-1.2614249647896612,1.0036150412114964,-0.31705216432605804,2.375536635826972,-0.4288129741217251,1
-1.7907334468827238,-0.7571481586617438,-0.8724612260992175,-0.47785180982657827,-1.3792487845151653,0.3775341121951334,0
1.2909005874937853,3.2850373600722995,3.5159196560854005,3.402824215611038,-0.005532654363294864,0.7541238270860643,0
0.591911847559828,2.570316689281768,0.9536335581369692,3.3796263171065273,-3.3450021070240616,-0.10608857966308821,0
-0.22491203286616246,0.3788624885160513,1.4995254235706337,1.744019089192696,-1.1853333777938186,1.8362973327868237,0
-0.3716974286396373,-1.5039356701195032,-0.06449391289064788,-0.9696106941404219,0.8617538266313294,1.1588560723406975,0
0.3567736130463305,-0.05965315463312626,0.4149544199871902,0.5997075314914517,-0.33201619678458916,-0.7703587173106821,1
0.5187773668777762,-0.8666380496158461,-1.9676888182671814,-0.7931423632799982,-0.8278764712674618,0.361417223158505,0
3.0310678507308495,1.1255424651876447,2.012449052228825,3.2084299042339985,-0.9807936928430323,1.9662569237271021,1
0.5586806316323131,1.4387240367102023,-1.0508530368870381,-0.5368840342384106,0.42770029890073613,0.21481646831674317,1
0.9954381428627489,-0.2791746857683084,0.32434067111248344,-0.09875244862084578,0.9808416638290032,-0.23559160569415186,1
-1.928674914232956,-1.4956771437584826,-0.16193044441168358,-1.0238266816505406,-0.010541557855967998,1.3470614630102378,0
1.0046565100542773,1.5461002243626887,-1.0770448344158698,1.032618904375783,-1.8473849903955015,-1.8217215606148245,1
-3.166594314731132,-0.6413923721800061,-0.17656276186054254,-0.14786751266115788,-1.874624659251359,-1.847255868034128,0
0.9377057430430809,0.5447583285501241,0.031093404051086182,0.04754748674814106,0.6254511913940037,-1.4148708991350287,1
2.2097643658603006,0.45135457288207215,0.5190262468698033,1.4271194368226239,-0.38655849699748845,-0.25022894903661047,0
